"Statistic Label","Age Group","Sex","Province County or City","CensusYear","UNIT","VALUE"
"Population","80 - 84 years","Female","Louth","2006","Number","1100"
"Population","80 - 84 years","Female","Meath","2006","Number","1091"
"Population","80 - 84 years","Female","Offaly","2006","Number","637"
"Population","80 - 84 years","Female","Westmeath","2006","Number","776"
"Population","80 - 84 years","Female","Wexford","2006","Number","1193"
"Population","80 - 84 years","Female","Wicklow","2006","Number","1036"
"Population","80 - 84 years","Female","Munster","2006","Number","12050"
"Population","80 - 84 years","Female","Clare","2006","Number","1082"
"Population","80 - 84 years","Female","Cork","2006","Number","4655"
"Population","80 - 84 years","Female","Cork City","2006","Number","1449"
"Population","80 - 84 years","Female","Cork County","2006","Number","3206"
"Population","80 - 84 years","Female","Kerry","2006","Number","1656"
"Population","80 - 84 years","Female","Limerick","2006","Number","1762"
"Population","80 - 84 years","Female","Limerick City","2006","Number","543"
"Population","80 - 84 years","Female","Limerick County","2006","Number","1219"
"Population","80 - 84 years","Female","North Tipperary","2006","Number","761"
"Population","80 - 84 years","Female","South Tipperary","2006","Number","968"
"Population","80 - 84 years","Female","Waterford","2006","Number","1166"
"Population","80 - 84 years","Female","Waterford City","2006","Number","491"
"Population","80 - 84 years","Female","Waterford County","2006","Number","675"
"Population","80 - 84 years","Female","Connacht","2006","Number","5691"
"Population","80 - 84 years","Female","Galway","2006","Number","2157"
"Population","80 - 84 years","Female","Galway City","2006","Number","503"
"Population","80 - 84 years","Female","Galway County","2006","Number","1654"
"Population","80 - 84 years","Female","Leitrim","2006","Number","368"
"Population","80 - 84 years","Female","Mayo","2006","Number","1616"
"Population","80 - 84 years","Female","Roscommon","2006","Number","766"
"Population","80 - 84 years","Female","Sligo","2006","Number","784"
"Population","80 - 84 years","Female","Ulster (part of)","2006","Number","2853"
"Population","80 - 84 years","Female","Cavan","2006","Number","706"
"Population","80 - 84 years","Female","Donegal","2006","Number","1519"
"Population","80 - 84 years","Female","Monaghan","2006","Number","628"
"Population","85 years and over","Both sexes","State","2006","Number","48028"
"Population","85 years and over","Both sexes","Leinster","2006","Number","22480"
"Population","85 years and over","Both sexes","Carlow","2006","Number","476"
"Population","85 years and over","Both sexes","Dublin","2006","Number","11597"
"Population","85 years and over","Both sexes","Dublin City","2006","Number","6478"
"Population","85 years and over","Both sexes","Dún Laoghaire-Rathdown","2006","Number","2644"
"Population","85 years and over","Both sexes","Fingal","2006","Number","1220"
"Population","85 years and over","Both sexes","South Dublin","2006","Number","1255"
"Population","85 years and over","Both sexes","Kildare","2006","Number","1335"
"Population","85 years and over","Both sexes","Kilkenny","2006","Number","1085"
"Population","85 years and over","Both sexes","Laois","2006","Number","672"
"Population","85 years and over","Both sexes","Longford","2006","Number","478"
"Population","85 years and over","Both sexes","Louth","2006","Number","1203"
"Population","85 years and over","Both sexes","Meath","2006","Number","1318"
"Population","85 years and over","Both sexes","Offaly","2006","Number","754"
"Population","85 years and over","Both sexes","Westmeath","2006","Number","884"
"Population","85 years and over","Both sexes","Wexford","2006","Number","1409"
"Population","85 years and over","Both sexes","Wicklow","2006","Number","1269"
"Population","85 years and over","Both sexes","Munster","2006","Number","14092"
"Population","85 years and over","Both sexes","Clare","2006","Number","1470"
"Population","85 years and over","Both sexes","Cork","2006","Number","5514"
"Population","85 years and over","Both sexes","Cork City","2006","Number","1540"
"Population","85 years and over","Both sexes","Cork County","2006","Number","3974"
"Population","85 years and over","Both sexes","Kerry","2006","Number","2028"
"Population","85 years and over","Both sexes","Limerick","2006","Number","1945"
"Population","85 years and over","Both sexes","Limerick City","2006","Number","530"
"Population","85 years and over","Both sexes","Limerick County","2006","Number","1415"
"Population","85 years and over","Both sexes","North Tipperary","2006","Number","824"
"Population","85 years and over","Both sexes","South Tipperary","2006","Number","1113"
"Population","85 years and over","Both sexes","Waterford","2006","Number","1198"
"Population","85 years and over","Both sexes","Waterford City","2006","Number","488"
"Population","85 years and over","Both sexes","Waterford County","2006","Number","710"
"Population","85 years and over","Both sexes","Connacht","2006","Number","7597"
"Population","85 years and over","Both sexes","Galway","2006","Number","2953"
"Population","85 years and over","Both sexes","Galway City","2006","Number","627"
"Population","85 years and over","Both sexes","Galway County","2006","Number","2326"
"Population","85 years and over","Both sexes","Leitrim","2006","Number","489"
"Population","85 years and over","Both sexes","Mayo","2006","Number","2160"
"Population","85 years and over","Both sexes","Roscommon","2006","Number","1046"
"Population","85 years and over","Both sexes","Sligo","2006","Number","949"
"Population","85 years and over","Both sexes","Ulster (part of)","2006","Number","3859"
"Population","85 years and over","Both sexes","Cavan","2006","Number","981"
"Population","85 years and over","Both sexes","Donegal","2006","Number","2127"
"Population","85 years and over","Both sexes","Monaghan","2006","Number","751"
"Population","85 years and over","Male","State","2006","Number","14845"
"Population","85 years and over","Male","Leinster","2006","Number","6562"
"Population","85 years and over","Male","Carlow","2006","Number","169"
"Population","85 years and over","Male","Dublin","2006","Number","3173"
"Population","85 years and over","Male","Dublin City","2006","Number","1728"
"Population","85 years and over","Male","Dún Laoghaire-Rathdown","2006","Number","722"
"Population","85 years and over","Male","Fingal","2006","Number","366"
"Population","85 years and over","Male","South Dublin","2006","Number","357"
"Population","85 years and over","Male","Kildare","2006","Number","408"
"Population","85 years and over","Male","Kilkenny","2006","Number","368"
"Population","85 years and over","Male","Laois","2006","Number","233"
"Population","85 years and over","Male","Longford","2006","Number","145"
"Population","85 years and over","Male","Louth","2006","Number","333"
"Population","85 years and over","Male","Meath","2006","Number","404"
"Population","85 years and over","Male","Offaly","2006","Number","251"
"Population","85 years and over","Male","Westmeath","2006","Number","270"
"Population","85 years and over","Male","Wexford","2006","Number","417"
"Population","85 years and over","Male","Wicklow","2006","Number","391"
"Population","85 years and over","Male","Munster","2006","Number","4506"
"Population","85 years and over","Male","Clare","2006","Number","479"
"Population","85 years and over","Male","Cork","2006","Number","1670"
"Population","85 years and over","Male","Cork City","2006","Number","429"
"Population","85 years and over","Male","Cork County","2006","Number","1241"
"Population","85 years and over","Male","Kerry","2006","Number","726"
"Population","85 years and over","Male","Limerick","2006","Number","594"
"Population","85 years and over","Male","Limerick City","2006","Number","161"
"Population","85 years and over","Male","Limerick County","2006","Number","433"
"Population","85 years and over","Male","North Tipperary","2006","Number","288"
"Population","85 years and over","Male","South Tipperary","2006","Number","386"
"Population","85 years and over","Male","Waterford","2006","Number","363"
"Population","85 years and over","Male","Waterford City","2006","Number","132"
"Population","85 years and over","Male","Waterford County","2006","Number","231"
"Population","85 years and over","Male","Connacht","2006","Number","2501"
"Population","85 years and over","Male","Galway","2006","Number","1002"
"Population","85 years and over","Male","Galway City","2006","Number","195"
"Population","85 years and over","Male","Galway County","2006","Number","807"
"Population","85 years and over","Male","Leitrim","2006","Number","165"
"Population","85 years and over","Male","Mayo","2006","Number","673"
"Population","85 years and over","Male","Roscommon","2006","Number","362"
"Population","85 years and over","Male","Sligo","2006","Number","299"
"Population","85 years and over","Male","Ulster (part of)","2006","Number","1276"
"Population","85 years and over","Male","Cavan","2006","Number","325"
"Population","85 years and over","Male","Donegal","2006","Number","715"
"Population","85 years and over","Male","Monaghan","2006","Number","236"
"Population","85 years and over","Female","State","2006","Number","33183"
"Population","85 years and over","Female","Leinster","2006","Number","15918"
"Population","85 years and over","Female","Carlow","2006","Number","307"
"Population","85 years and over","Female","Dublin","2006","Number","8424"
"Population","85 years and over","Female","Dublin City","2006","Number","4750"
"Population","85 years and over","Female","Dún Laoghaire-Rathdown","2006","Number","1922"
"Population","85 years and over","Female","Fingal","2006","Number","854"
"Population","85 years and over","Female","South Dublin","2006","Number","898"
"Population","85 years and over","Female","Kildare","2006","Number","927"
"Population","85 years and over","Female","Kilkenny","2006","Number","717"
"Population","85 years and over","Female","Laois","2006","Number","439"
"Population","85 years and over","Female","Longford","2006","Number","333"
"Population","85 years and over","Female","Louth","2006","Number","870"
"Population","85 years and over","Female","Meath","2006","Number","914"
"Population","85 years and over","Female","Offaly","2006","Number","503"
"Population","85 years and over","Female","Westmeath","2006","Number","614"
"Population","85 years and over","Female","Wexford","2006","Number","992"
"Population","85 years and over","Female","Wicklow","2006","Number","878"
"Population","85 years and over","Female","Munster","2006","Number","9586"
"Population","85 years and over","Female","Clare","2006","Number","991"
"Population","85 years and over","Female","Cork","2006","Number","3844"
"Population","85 years and over","Female","Cork City","2006","Number","1111"
"Population","85 years and over","Female","Cork County","2006","Number","2733"
"Population","85 years and over","Female","Kerry","2006","Number","1302"
"Population","85 years and over","Female","Limerick","2006","Number","1351"
"Population","85 years and over","Female","Limerick City","2006","Number","369"
"Population","85 years and over","Female","Limerick County","2006","Number","982"
"Population","85 years and over","Female","North Tipperary","2006","Number","536"
"Population","85 years and over","Female","South Tipperary","2006","Number","727"
"Population","85 years and over","Female","Waterford","2006","Number","835"
"Population","85 years and over","Female","Waterford City","2006","Number","356"
"Population","85 years and over","Female","Waterford County","2006","Number","479"
"Population","85 years and over","Female","Connacht","2006","Number","5096"
"Population","85 years and over","Female","Galway","2006","Number","1951"
"Population","85 years and over","Female","Galway City","2006","Number","432"
"Population","85 years and over","Female","Galway County","2006","Number","1519"
"Population","85 years and over","Female","Leitrim","2006","Number","324"
"Population","85 years and over","Female","Mayo","2006","Number","1487"
"Population","85 years and over","Female","Roscommon","2006","Number","684"
"Population","85 years and over","Female","Sligo","2006","Number","650"
"Population","85 years and over","Female","Ulster (part of)","2006","Number","2583"
