Year,County,Age Range,Gender,Count,Missing
2015,Meath,Unknown,Female,0,Y
2015,Meath,Unknown,Non-binary,0,N
2015,Meath,Unknown,In another way,0,N
2015,Meath,Unknown,Unknown,0,N
2015,Monaghan,Under 18,Male,0,N
2015,Monaghan,Under 18,Female,0,N
2015,Monaghan,Under 18,Non-binary,0,N
2015,Monaghan,Under 18,In another way,0,N
2015,Monaghan,Under 18,Unknown,0,N
2015,Monaghan,18 to 24 years,Male,6,N
2015,Monaghan,18 to 24 years,Female,0,N
2015,Monaghan,18 to 24 years,Non-binary,0,N
2015,Monaghan,18 to 24 years,In another way,0,N
2015,Monaghan,18 to 24 years,Unknown,0,N
2015,Monaghan,25 to 34 years,Male,9,N
2015,Monaghan,25 to 34 years,Female,6,N
2015,Monaghan,25 to 34 years,Non-binary,0,N
2015,Monaghan,25 to 34 years,In another way,0,N
2015,Monaghan,25 to 34 years,Unknown,0,N
2015,Monaghan,35 to 44 years,Male,20,N
2015,Monaghan,35 to 44 years,Female,7,N
2015,Monaghan,35 to 44 years,Non-binary,0,N
2015,Monaghan,35 to 44 years,In another way,0,N
2015,Monaghan,35 to 44 years,Unknown,0,N
2015,Monaghan,45 to 64 years,Male,17,N
2015,Monaghan,45 to 64 years,Female,9,N
2015,Monaghan,45 to 64 years,Non-binary,0,N
2015,Monaghan,45 to 64 years,In another way,0,N
2015,Monaghan,45 to 64 years,Unknown,0,N
2015,Monaghan,65 years or over,Male,0,Y
2015,Monaghan,65 years or over,Female,0,N
2015,Monaghan,65 years or over,Non-binary,0,N
2015,Monaghan,65 years or over,In another way,0,N
2015,Monaghan,65 years or over,Unknown,0,N
2015,Monaghan,Unknown,Male,0,N
2015,Monaghan,Unknown,Female,0,N
2015,Monaghan,Unknown,Non-binary,0,N
2015,Monaghan,Unknown,In another way,0,N
2015,Monaghan,Unknown,Unknown,0,N
2015,Mayo,Under 18,Male,0,N
2015,Mayo,Under 18,Female,0,N
2015,Mayo,Under 18,Non-binary,0,N
2015,Mayo,Under 18,In another way,0,N
2015,Mayo,Under 18,Unknown,0,N
2015,Mayo,18 to 24 years,Male,0,Y
2015,Mayo,18 to 24 years,Female,0,Y
2015,Mayo,18 to 24 years,Non-binary,0,N
2015,Mayo,18 to 24 years,In another way,0,N
2015,Mayo,18 to 24 years,Unknown,0,N
2015,Mayo,25 to 34 years,Male,17,N
2015,Mayo,25 to 34 years,Female,0,Y
2015,Mayo,25 to 34 years,Non-binary,0,N
2015,Mayo,25 to 34 years,In another way,0,N
2015,Mayo,25 to 34 years,Unknown,0,N
2015,Mayo,35 to 44 years,Male,18,N
2015,Mayo,35 to 44 years,Female,8,N
2015,Mayo,35 to 44 years,Non-binary,0,N
2015,Mayo,35 to 44 years,In another way,0,N
2015,Mayo,35 to 44 years,Unknown,0,N
2015,Mayo,45 to 64 years,Male,20,N
2015,Mayo,45 to 64 years,Female,25,N
2015,Mayo,45 to 64 years,Non-binary,0,N
2015,Mayo,45 to 64 years,In another way,0,N
2015,Mayo,45 to 64 years,Unknown,0,N
2015,Mayo,65 years or over,Male,0,Y
2015,Mayo,65 years or over,Female,0,N
2015,Mayo,65 years or over,Non-binary,0,N
2015,Mayo,65 years or over,In another way,0,N
2015,Mayo,65 years or over,Unknown,0,N
2015,Mayo,Unknown,Male,0,N
2015,Mayo,Unknown,Female,0,N
2015,Mayo,Unknown,Non-binary,0,N
2015,Mayo,Unknown,In another way,0,N
2015,Mayo,Unknown,Unknown,0,N
2015,Offaly,Under 18,Male,0,Y
2015,Offaly,Under 18,Female,0,Y
2015,Offaly,Under 18,Non-binary,0,N
2015,Offaly,Under 18,In another way,0,N
2015,Offaly,Under 18,Unknown,0,N
2015,Offaly,18 to 24 years,Male,9,N
2015,Offaly,18 to 24 years,Female,0,Y
2015,Offaly,18 to 24 years,Non-binary,0,N
2015,Offaly,18 to 24 years,In another way,0,N
2015,Offaly,18 to 24 years,Unknown,0,N
2015,Offaly,25 to 34 years,Male,29,N
2015,Offaly,25 to 34 years,Female,0,Y
2015,Offaly,25 to 34 years,Non-binary,0,N
2015,Offaly,25 to 34 years,In another way,0,N
2015,Offaly,25 to 34 years,Unknown,0,N
2015,Offaly,35 to 44 years,Male,29,N
2015,Offaly,35 to 44 years,Female,17,N
2015,Offaly,35 to 44 years,Non-binary,0,N
2015,Offaly,35 to 44 years,In another way,0,N
2015,Offaly,35 to 44 years,Unknown,0,N
2015,Offaly,45 to 64 years,Male,34,N
2015,Offaly,45 to 64 years,Female,31,N
2015,Offaly,45 to 64 years,Non-binary,0,N
2015,Offaly,45 to 64 years,In another way,0,N
2015,Offaly,45 to 64 years,Unknown,0,N
2015,Offaly,65 years or over,Male,0,Y
2015,Offaly,65 years or over,Female,0,Y
2015,Offaly,65 years or over,Non-binary,0,N
2015,Offaly,65 years or over,In another way,0,N
2015,Offaly,65 years or over,Unknown,0,N
2015,Offaly,Unknown,Male,0,N
2015,Offaly,Unknown,Female,0,N
2015,Offaly,Unknown,Non-binary,0,N
2015,Offaly,Unknown,In another way,0,N
2015,Offaly,Unknown,Unknown,0,N
2015,Roscommon,Under 18,Male,0,Y
2015,Roscommon,Under 18,Female,0,N
2015,Roscommon,Under 18,Non-binary,0,N
2015,Roscommon,Under 18,In another way,0,N
2015,Roscommon,Under 18,Unknown,0,N
2015,Roscommon,18 to 24 years,Male,0,Y
2015,Roscommon,18 to 24 years,Female,0,N
2015,Roscommon,18 to 24 years,Non-binary,0,N
2015,Roscommon,18 to 24 years,In another way,0,N
2015,Roscommon,18 to 24 years,Unknown,0,N
2015,Roscommon,25 to 34 years,Male,16,N
2015,Roscommon,25 to 34 years,Female,0,Y
2015,Roscommon,25 to 34 years,Non-binary,0,N
2015,Roscommon,25 to 34 years,In another way,0,N
2015,Roscommon,25 to 34 years,Unknown,0,N
2015,Roscommon,35 to 44 years,Male,9,N
2015,Roscommon,35 to 44 years,Female,0,Y
2015,Roscommon,35 to 44 years,Non-binary,0,N
2015,Roscommon,35 to 44 years,In another way,0,N
2015,Roscommon,35 to 44 years,Unknown,0,N
2015,Roscommon,45 to 64 years,Male,7,N
2015,Roscommon,45 to 64 years,Female,0,Y
2015,Roscommon,45 to 64 years,Non-binary,0,N
2015,Roscommon,45 to 64 years,In another way,0,N
2015,Roscommon,45 to 64 years,Unknown,0,N
2015,Roscommon,65 years or over,Male,0,Y
2015,Roscommon,65 years or over,Female,0,Y
2015,Roscommon,65 years or over,Non-binary,0,N
2015,Roscommon,65 years or over,In another way,0,N
2015,Roscommon,65 years or over,Unknown,0,N
2015,Roscommon,Unknown,Male,0,N
2015,Roscommon,Unknown,Female,0,N
2015,Roscommon,Unknown,Non-binary,0,N
2015,Roscommon,Unknown,In another way,0,N
2015,Roscommon,Unknown,Unknown,0,N
2015,Sligo,Under 18,Male,0,Y
2015,Sligo,Under 18,Female,0,Y
2015,Sligo,Under 18,Non-binary,0,N
2015,Sligo,Under 18,In another way,0,N
2015,Sligo,Under 18,Unknown,0,N
2015,Sligo,18 to 24 years,Male,9,N
2015,Sligo,18 to 24 years,Female,6,N
2015,Sligo,18 to 24 years,Non-binary,0,N
2015,Sligo,18 to 24 years,In another way,0,N
2015,Sligo,18 to 24 years,Unknown,0,N
2015,Sligo,25 to 34 years,Male,51,N
2015,Sligo,25 to 34 years,Female,15,N
2015,Sligo,25 to 34 years,Non-binary,0,N
2015,Sligo,25 to 34 years,In another way,0,N
2015,Sligo,25 to 34 years,Unknown,0,N
2015,Sligo,35 to 44 years,Male,52,N
2015,Sligo,35 to 44 years,Female,15,N
2015,Sligo,35 to 44 years,Non-binary,0,N
2015,Sligo,35 to 44 years,In another way,0,N
2015,Sligo,35 to 44 years,Unknown,0,N
2015,Sligo,45 to 64 years,Male,40,N
2015,Sligo,45 to 64 years,Female,22,N
2015,Sligo,45 to 64 years,Non-binary,0,N
2015,Sligo,45 to 64 years,In another way,0,N
2015,Sligo,45 to 64 years,Unknown,0,Y
2015,Sligo,65 years or over,Male,6,N
2015,Sligo,65 years or over,Female,0,Y
2015,Sligo,65 years or over,Non-binary,0,N
2015,Sligo,65 years or over,In another way,0,N
2015,Sligo,65 years or over,Unknown,0,N
2015,Sligo,Unknown,Male,0,Y
2015,Sligo,Unknown,Female,0,N
2015,Sligo,Unknown,Non-binary,0,N
2015,Sligo,Unknown,In another way,0,N
2015,Sligo,Unknown,Unknown,0,N
2015,Tipperary,Under 18,Male,8,N
2015,Tipperary,Under 18,Female,0,N
2015,Tipperary,Under 18,Non-binary,0,N
2015,Tipperary,Under 18,In another way,0,N
2015,Tipperary,Under 18,Unknown,0,N
2015,Tipperary,18 to 24 years,Male,36,N
2015,Tipperary,18 to 24 years,Female,10,N
2015,Tipperary,18 to 24 years,Non-binary,0,N
2015,Tipperary,18 to 24 years,In another way,0,N
2015,Tipperary,18 to 24 years,Unknown,0,N
2015,Tipperary,25 to 34 years,Male,51,N
2015,Tipperary,25 to 34 years,Female,28,N
2015,Tipperary,25 to 34 years,Non-binary,0,N
2015,Tipperary,25 to 34 years,In another way,0,N
2015,Tipperary,25 to 34 years,Unknown,0,N
2015,Tipperary,35 to 44 years,Male,63,N
2015,Tipperary,35 to 44 years,Female,34,N
2015,Tipperary,35 to 44 years,Non-binary,0,N
2015,Tipperary,35 to 44 years,In another way,0,N
2015,Tipperary,35 to 44 years,Unknown,0,N
2015,Tipperary,45 to 64 years,Male,57,N
2015,Tipperary,45 to 64 years,Female,47,N
2015,Tipperary,45 to 64 years,Non-binary,0,N
2015,Tipperary,45 to 64 years,In another way,0,N
2015,Tipperary,45 to 64 years,Unknown,0,N
2015,Tipperary,65 years or over,Male,9,N
2015,Tipperary,65 years or over,Female,11,N
2015,Tipperary,65 years or over,Non-binary,0,N
2015,Tipperary,65 years or over,In another way,0,N
2015,Tipperary,65 years or over,Unknown,0,N
2015,Tipperary,Unknown,Male,0,N
2015,Tipperary,Unknown,Female,0,N
2015,Tipperary,Unknown,Non-binary,0,N
2015,Tipperary,Unknown,In another way,0,N
2015,Tipperary,Unknown,Unknown,0,N
2015,Waterford,Under 18,Male,0,Y
2015,Waterford,Under 18,Female,0,Y
2015,Waterford,Under 18,Non-binary,0,N
2015,Waterford,Under 18,In another way,0,N
2015,Waterford,Under 18,Unknown,0,N
2015,Waterford,18 to 24 years,Male,25,N
2015,Waterford,18 to 24 years,Female,10,N
2015,Waterford,18 to 24 years,Non-binary,0,N
2015,Waterford,18 to 24 years,In another way,0,N
2015,Waterford,18 to 24 years,Unknown,0,N
2015,Waterford,25 to 34 years,Male,45,N
2015,Waterford,25 to 34 years,Female,26,N
2015,Waterford,25 to 34 years,Non-binary,0,N
2015,Waterford,25 to 34 years,In another way,0,N
2015,Waterford,25 to 34 years,Unknown,0,N
2015,Waterford,35 to 44 years,Male,68,N
2015,Waterford,35 to 44 years,Female,34,N
2015,Waterford,35 to 44 years,Non-binary,0,N
2015,Waterford,35 to 44 years,In another way,0,N
2015,Waterford,35 to 44 years,Unknown,0,N
2015,Waterford,45 to 64 years,Male,120,N
2015,Waterford,45 to 64 years,Female,49,N
2015,Waterford,45 to 64 years,Non-binary,0,N
2015,Waterford,45 to 64 years,In another way,0,N
2015,Waterford,45 to 64 years,Unknown,0,Y
2015,Waterford,65 years or over,Male,43,N
2015,Waterford,65 years or over,Female,21,N
2015,Waterford,65 years or over,Non-binary,0,N
2015,Waterford,65 years or over,In another way,0,N
2015,Waterford,65 years or over,Unknown,0,N
2015,Waterford,Unknown,Male,0,N
2015,Waterford,Unknown,Female,0,N
2015,Waterford,Unknown,Non-binary,0,N
2015,Waterford,Unknown,In another way,0,N
2015,Waterford,Unknown,Unknown,0,N
2015,Westmeath,Under 18,Male,0,N
2015,Westmeath,Under 18,Female,0,N
2015,Westmeath,Under 18,Non-binary,0,N
2015,Westmeath,Under 18,In another way,0,N
2015,Westmeath,Under 18,Unknown,0,N
2015,Westmeath,18 to 24 years,Male,12,N
2015,Westmeath,18 to 24 years,Female,0,Y
2015,Westmeath,18 to 24 years,Non-binary,0,N
2015,Westmeath,18 to 24 years,In another way,0,N
2015,Westmeath,18 to 24 years,Unknown,0,N
2015,Westmeath,25 to 34 years,Male,46,N
2015,Westmeath,25 to 34 years,Female,21,N
2015,Westmeath,25 to 34 years,Non-binary,0,N
2015,Westmeath,25 to 34 years,In another way,0,N
2015,Westmeath,25 to 34 years,Unknown,0,N
2015,Westmeath,35 to 44 years,Male,33,N
2015,Westmeath,35 to 44 years,Female,16,N
2015,Westmeath,35 to 44 years,Non-binary,0,N
2015,Westmeath,35 to 44 years,In another way,0,N
2015,Westmeath,35 to 44 years,Unknown,0,N
2015,Westmeath,45 to 64 years,Male,39,N
2015,Westmeath,45 to 64 years,Female,34,N
2015,Westmeath,45 to 64 years,Non-binary,0,N
2015,Westmeath,45 to 64 years,In another way,0,N
2015,Westmeath,45 to 64 years,Unknown,0,N
2015,Westmeath,65 years or over,Male,0,Y
2015,Westmeath,65 years or over,Female,0,Y
2015,Westmeath,65 years or over,Non-binary,0,N
2015,Westmeath,65 years or over,In another way,0,N
2015,Westmeath,65 years or over,Unknown,0,N
2015,Westmeath,Unknown,Male,0,N
2015,Westmeath,Unknown,Female,0,N
2015,Westmeath,Unknown,Non-binary,0,N
2015,Westmeath,Unknown,In another way,0,N
2015,Westmeath,Unknown,Unknown,0,N
2015,Wicklow,Under 18,Male,0,Y
2015,Wicklow,Under 18,Female,0,N
2015,Wicklow,Under 18,Non-binary,0,N
2015,Wicklow,Under 18,In another way,0,N
2015,Wicklow,Under 18,Unknown,0,N
2015,Wicklow,18 to 24 years,Male,8,N
2015,Wicklow,18 to 24 years,Female,0,Y
2015,Wicklow,18 to 24 years,Non-binary,0,N
2015,Wicklow,18 to 24 years,In another way,0,N
2015,Wicklow,18 to 24 years,Unknown,0,N
2015,Wicklow,25 to 34 years,Male,25,N
2015,Wicklow,25 to 34 years,Female,16,N
2015,Wicklow,25 to 34 years,Non-binary,0,N
2015,Wicklow,25 to 34 years,In another way,0,N
2015,Wicklow,25 to 34 years,Unknown,0,Y
2015,Wicklow,35 to 44 years,Male,35,N
2015,Wicklow,35 to 44 years,Female,14,N
2015,Wicklow,35 to 44 years,Non-binary,0,N
2015,Wicklow,35 to 44 years,In another way,0,N
2015,Wicklow,35 to 44 years,Unknown,0,N
2015,Wicklow,45 to 64 years,Male,25,N
2015,Wicklow,45 to 64 years,Female,19,N
2015,Wicklow,45 to 64 years,Non-binary,0,N
2015,Wicklow,45 to 64 years,In another way,0,N
2015,Wicklow,45 to 64 years,Unknown,0,Y
2015,Wicklow,65 years or over,Male,6,N
2015,Wicklow,65 years or over,Female,0,Y
2015,Wicklow,65 years or over,Non-binary,0,N
2015,Wicklow,65 years or over,In another way,0,N
2015,Wicklow,65 years or over,Unknown,0,N
2015,Wicklow,Unknown,Male,0,Y
2015,Wicklow,Unknown,Female,0,Y
2015,Wicklow,Unknown,Non-binary,0,N
2015,Wicklow,Unknown,In another way,0,N
2015,Wicklow,Unknown,Unknown,0,N
2015,Wexford,Under 18,Male,0,Y
2015,Wexford,Under 18,Female,0,Y
2015,Wexford,Under 18,Non-binary,0,N
2015,Wexford,Under 18,In another way,0,N
2015,Wexford,Under 18,Unknown,0,N
2015,Wexford,18 to 24 years,Male,25,N
2015,Wexford,18 to 24 years,Female,12,N
2015,Wexford,18 to 24 years,Non-binary,0,N
2015,Wexford,18 to 24 years,In another way,0,N
2015,Wexford,18 to 24 years,Unknown,0,N
2015,Wexford,25 to 34 years,Male,48,N
2015,Wexford,25 to 34 years,Female,24,N
2015,Wexford,25 to 34 years,Non-binary,0,N
2015,Wexford,25 to 34 years,In another way,0,N
2015,Wexford,25 to 34 years,Unknown,0,N
2015,Wexford,35 to 44 years,Male,72,N
2015,Wexford,35 to 44 years,Female,38,N
2015,Wexford,35 to 44 years,Non-binary,0,N
2015,Wexford,35 to 44 years,In another way,0,N
2015,Wexford,35 to 44 years,Unknown,0,N
2015,Wexford,45 to 64 years,Male,76,N
2015,Wexford,45 to 64 years,Female,59,N
2015,Wexford,45 to 64 years,Non-binary,0,N
2015,Wexford,45 to 64 years,In another way,0,N
2015,Wexford,45 to 64 years,Unknown,0,N
2015,Wexford,65 years or over,Male,20,N
2015,Wexford,65 years or over,Female,0,Y
2015,Wexford,65 years or over,Non-binary,0,N
2015,Wexford,65 years or over,In another way,0,N
2015,Wexford,65 years or over,Unknown,0,N
2015,Wexford,Unknown,Male,0,N
2015,Wexford,Unknown,Female,0,N
2015,Wexford,Unknown,Non-binary,0,N
2015,Wexford,Unknown,In another way,0,N
2015,Wexford,Unknown,Unknown,0,N
2015,Outside Ireland,Under 18,Male,0,N
2015,Outside Ireland,Under 18,Female,0,Y
2015,Outside Ireland,Under 18,Non-binary,0,N
2015,Outside Ireland,Under 18,In another way,0,N
2015,Outside Ireland,Under 18,Unknown,0,N
2015,Outside Ireland,18 to 24 years,Male,0,N
2015,Outside Ireland,18 to 24 years,Female,0,Y
2015,Outside Ireland,18 to 24 years,Non-binary,0,N
2015,Outside Ireland,18 to 24 years,In another way,0,N
2015,Outside Ireland,18 to 24 years,Unknown,0,N
2015,Outside Ireland,25 to 34 years,Male,12,N
2015,Outside Ireland,25 to 34 years,Female,0,Y
2015,Outside Ireland,25 to 34 years,Non-binary,0,N
2015,Outside Ireland,25 to 34 years,In another way,0,N
2015,Outside Ireland,25 to 34 years,Unknown,0,N
2015,Outside Ireland,35 to 44 years,Male,10,N
2015,Outside Ireland,35 to 44 years,Female,6,N
2015,Outside Ireland,35 to 44 years,Non-binary,0,N
2015,Outside Ireland,35 to 44 years,In another way,0,N
2015,Outside Ireland,35 to 44 years,Unknown,0,N
2015,Outside Ireland,45 to 64 years,Male,17,N
2015,Outside Ireland,45 to 64 years,Female,8,N
2015,Outside Ireland,45 to 64 years,Non-binary,0,N
2015,Outside Ireland,45 to 64 years,In another way,0,N
2015,Outside Ireland,45 to 64 years,Unknown,0,Y
2015,Outside Ireland,65 years or over,Male,0,N
2015,Outside Ireland,65 years or over,Female,0,Y
2015,Outside Ireland,65 years or over,Non-binary,0,N
2015,Outside Ireland,65 years or over,In another way,0,N
2015,Outside Ireland,65 years or over,Unknown,0,N
2015,Outside Ireland,Unknown,Male,0,Y
2015,Outside Ireland,Unknown,Female,0,N
2015,Outside Ireland,Unknown,Non-binary,0,N
2015,Outside Ireland,Unknown,In another way,0,N
2015,Outside Ireland,Unknown,Unknown,0,N
2015,Address unknown Ireland,Under 18,Male,0,Y
2015,Address unknown Ireland,Under 18,Female,0,N
2015,Address unknown Ireland,Under 18,Non-binary,0,N
2015,Address unknown Ireland,Under 18,In another way,0,N
2015,Address unknown Ireland,Under 18,Unknown,0,N
2015,Address unknown Ireland,18 to 24 years,Male,0,Y
2015,Address unknown Ireland,18 to 24 years,Female,0,N
2015,Address unknown Ireland,18 to 24 years,Non-binary,0,N
2015,Address unknown Ireland,18 to 24 years,In another way,0,N
2015,Address unknown Ireland,18 to 24 years,Unknown,0,N
2015,Address unknown Ireland,25 to 34 years,Male,7,N
2015,Address unknown Ireland,25 to 34 years,Female,0,N
2015,Address unknown Ireland,25 to 34 years,Non-binary,0,N
2015,Address unknown Ireland,25 to 34 years,In another way,0,N
2015,Address unknown Ireland,25 to 34 years,Unknown,0,Y
2015,Address unknown Ireland,35 to 44 years,Male,6,N
2015,Address unknown Ireland,35 to 44 years,Female,0,Y
2015,Address unknown Ireland,35 to 44 years,Non-binary,0,N
2015,Address unknown Ireland,35 to 44 years,In another way,0,N
2015,Address unknown Ireland,35 to 44 years,Unknown,0,N
2015,Address unknown Ireland,45 to 64 years,Male,7,N
2015,Address unknown Ireland,45 to 64 years,Female,0,Y
2015,Address unknown Ireland,45 to 64 years,Non-binary,0,N
2015,Address unknown Ireland,45 to 64 years,In another way,0,N
2015,Address unknown Ireland,45 to 64 years,Unknown,0,N
2015,Address unknown Ireland,65 years or over,Male,0,N
2015,Address unknown Ireland,65 years or over,Female,0,N
2015,Address unknown Ireland,65 years or over,Non-binary,0,N
2015,Address unknown Ireland,65 years or over,In another way,0,N
2015,Address unknown Ireland,65 years or over,Unknown,0,N
2015,Address unknown Ireland,Unknown,Male,0,N
2015,Address unknown Ireland,Unknown,Female,0,N
2015,Address unknown Ireland,Unknown,Non-binary,0,N
2015,Address unknown Ireland,Unknown,In another way,0,N
2015,Address unknown Ireland,Unknown,Unknown,0,N
2014,Cork,Under 18,Male,36,N
2014,Cork,Under 18,Female,31,N
2014,Cork,Under 18,Non-binary,0,N
2014,Cork,Under 18,In another way,0,N
2014,Cork,Under 18,Unknown,0,N
2014,Cork,18 to 24 years,Male,134,N
2014,Cork,18 to 24 years,Female,48,N
2014,Cork,18 to 24 years,Non-binary,0,N
2014,Cork,18 to 24 years,In another way,0,N
2014,Cork,18 to 24 years,Unknown,0,Y
2014,Cork,25 to 34 years,Male,205,N
2014,Cork,25 to 34 years,Female,101,N
2014,Cork,25 to 34 years,Non-binary,0,N
2014,Cork,25 to 34 years,In another way,0,N
2014,Cork,25 to 34 years,Unknown,0,Y
2014,Cork,35 to 44 years,Male,198,N
2014,Cork,35 to 44 years,Female,123,N
2014,Cork,35 to 44 years,Non-binary,0,N
2014,Cork,35 to 44 years,In another way,0,N
2014,Cork,35 to 44 years,Unknown,0,Y
2014,Cork,45 to 64 years,Male,163,N
2014,Cork,45 to 64 years,Female,142,N
2014,Cork,45 to 64 years,Non-binary,0,N
2014,Cork,45 to 64 years,In another way,0,N
2014,Cork,45 to 64 years,Unknown,0,N
2014,Cork,65 years or over,Male,23,N
2014,Cork,65 years or over,Female,12,N
2014,Cork,65 years or over,Non-binary,0,N
2014,Cork,65 years or over,In another way,0,N
2014,Cork,65 years or over,Unknown,0,N
2014,Cork,Unknown,Male,0,Y
2014,Cork,Unknown,Female,0,Y
2014,Cork,Unknown,Non-binary,0,N
2014,Cork,Unknown,In another way,0,N
2014,Cork,Unknown,Unknown,0,N
2014,Clare,Under 18,Male,0,N
2014,Clare,Under 18,Female,0,Y
2014,Clare,Under 18,Non-binary,0,N
2014,Clare,Under 18,In another way,0,N
2014,Clare,Under 18,Unknown,0,N
2014,Clare,18 to 24 years,Male,11,N
2014,Clare,18 to 24 years,Female,0,Y
2014,Clare,18 to 24 years,Non-binary,0,N
2014,Clare,18 to 24 years,In another way,0,N
2014,Clare,18 to 24 years,Unknown,0,N
2014,Clare,25 to 34 years,Male,25,N
2014,Clare,25 to 34 years,Female,7,N
2014,Clare,25 to 34 years,Non-binary,0,N
2014,Clare,25 to 34 years,In another way,0,N
2014,Clare,25 to 34 years,Unknown,0,N
2014,Clare,35 to 44 years,Male,20,N
2014,Clare,35 to 44 years,Female,6,N
2014,Clare,35 to 44 years,Non-binary,0,N
2014,Clare,35 to 44 years,In another way,0,N
2014,Clare,35 to 44 years,Unknown,0,N
2014,Clare,45 to 64 years,Male,24,N
2014,Clare,45 to 64 years,Female,12,N
2014,Clare,45 to 64 years,Non-binary,0,N
2014,Clare,45 to 64 years,In another way,0,N
2014,Clare,45 to 64 years,Unknown,0,N
2014,Clare,65 years or over,Male,0,Y
2014,Clare,65 years or over,Female,0,Y
2014,Clare,65 years or over,Non-binary,0,N
2014,Clare,65 years or over,In another way,0,N
2014,Clare,65 years or over,Unknown,0,N
2014,Clare,Unknown,Male,0,Y
2014,Clare,Unknown,Female,0,N
2014,Clare,Unknown,Non-binary,0,N
2014,Clare,Unknown,In another way,0,N
2014,Clare,Unknown,Unknown,0,N
2014,Cavan,Under 18,Male,0,N
2014,Cavan,Under 18,Female,0,N
2014,Cavan,Under 18,Non-binary,0,N
2014,Cavan,Under 18,In another way,0,N
2014,Cavan,Under 18,Unknown,0,N
2014,Cavan,18 to 24 years,Male,0,Y
2014,Cavan,18 to 24 years,Female,0,N
2014,Cavan,18 to 24 years,Non-binary,0,N
2014,Cavan,18 to 24 years,In another way,0,N
2014,Cavan,18 to 24 years,Unknown,0,N
2014,Cavan,25 to 34 years,Male,10,N
2014,Cavan,25 to 34 years,Female,6,N
2014,Cavan,25 to 34 years,Non-binary,0,N
2014,Cavan,25 to 34 years,In another way,0,N
2014,Cavan,25 to 34 years,Unknown,0,N
2014,Cavan,35 to 44 years,Male,9,N
